"texto","categoria"
"Este módulo documenta el uso correcto de animate() dentro del framework jQuery UI, incluyendo parámetros opcionales. Este comportamiento puede cambiar en versiones futuras de jQuery UI, revisar el changelog.","jquery"
"La funcionalidad decoradores en Django permite declarar componentes sin necesidad de configuración adicional.","python"
"Este módulo documenta el uso correcto de polimorfismo dentro del framework Spring Boot, incluyendo parámetros opcionales.","java"
"En esta unidad profundizamos en despliegue con Docker utilizando Pytest, ideal para quienes ya conocen lo básico de python. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de despliegue con Docker.","python"
"Comparamos Qt contra otras alternativas del ecosistema c++, enfocándonos en compilación y linking y rendimiento. Además incluimos un mini benchmark comparando la stack y el heap contra el enfoque tradicional.","c++"
"Clase 8: optimización de memoria paso a paso, incluye desafíos de código y un proyecto integrador final en Jetpack Compose.","android"
"Nota: al utilizar sobrecarga de operadores en c++, se recomienda validar los tipos de entrada antes de invocar el método principal. Este comportamiento puede cambiar en versiones futuras de OpenCV, revisar el changelog.","c++"
"Curso intensivo de python: dominá Django y decoradores en pocas semanas, con ejercicios evaluados automáticamente.","python"
"¿Vale la pena migrar a Room en 2026? Repasamos ventajas, desventajas y casos de uso reales para consumo de APIs con Retrofit. Además incluimos un mini benchmark comparando permisos en runtime contra el enfoque tradicional.","android"
"Una guía práctica sobre concurrencia con threads usando Boost, con ejemplos de código y errores comunes a evitar. Veremos también cómo se integra con Valgrind en un pipeline de deploy real.","c++"
"En este post analizamos las novedades de Django y cómo afecta a los proyectos de python en producción. Veremos también cómo se integra con conda en un pipeline de deploy real. Además incluimos un mini benchmark comparando dataclasses contra el enfoque tradicional.","python"
"Este módulo documenta el uso correcto de anotaciones dentro del framework Hibernate, incluyendo parámetros opcionales.","java"
"Comparamos jQuery Mobile contra otras alternativas del ecosistema jquery, enfocándonos en validación de formularios y rendimiento.","jquery"
"pendiente: terminar el tp de python usando Pandas, me falta la parte de el GIL","python"
"Pandas expone una API que facilita el uso de generadores, siempre que el entorno esté configurado con PyCharm.","python"
"Este módulo documenta el uso correcto de anotaciones dentro del framework Gradle, incluyendo parámetros opcionales.","java"
"Comparamos React contra otras alternativas del ecosistema javascript, enfocándonos en enrutamiento (routing) y rendimiento. Veremos también cómo se integra con ESLint en un pipeline de deploy real. Además incluimos un mini benchmark comparando módulos ES6 contra el enfoque tradicional.","javascript"
"Guía rápida: cómo implementar interfaces en Slim Framework en menos de 10 minutos.","php"
"Aprendé a construir aplicaciones reales de jquery combinando Select2 con buenas prácticas de AJAX.","jquery"
"La clase principal de .NET Core implementa delegados internamente para optimizar el ciclo de vida del componente. Consulte la referencia oficial para más detalles sobre la configuración de Visual Studio Code.","c#"
"Este módulo documenta el uso correcto de entornos virtuales dentro del framework Django, incluyendo parámetros opcionales. Este comportamiento puede cambiar en versiones futuras de Django, revisar el changelog.","python"
"Referencia rápida de context managers: sintaxis básica, ejemplos y errores comunes en python.","python"
"¿Vale la pena migrar a OpenCV en 2026? Repasamos ventajas, desventajas y casos de uso reales para concurrencia con threads.","c++"
"Una guía práctica sobre maquetación responsive usando Bootstrap, con ejemplos de código y errores comunes a evitar. Veremos también cómo se integra con Lighthouse en un pipeline de deploy real. Además incluimos un mini benchmark comparando SEO on-page contra el enfoque tradicional.","html"
"¿Vale la pena migrar a Jetpack Compose en 2026? Repasamos ventajas, desventajas y casos de uso reales para publicación en Google Play. Veremos también cómo se integra con Firebase Console en un pipeline de deploy real.","android"
"Nota: al utilizar templates en c++, se recomienda validar los tipos de entrada antes de invocar el método principal.","c++"
"Aprendé a construir aplicaciones reales de php combinando Symfony con buenas prácticas de traits. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de APIs RESTful.","php"
"Aprendé a construir aplicaciones reales de java combinando Hibernate con buenas prácticas de el patrón singleton. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de manejo de excepciones.","java"
"Curso intensivo de c++: dominá CMake y sobrecarga de operadores en pocas semanas, con ejercicios evaluados automáticamente. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de gestión manual de memoria.","c++"
"Comparamos jQuery UI contra otras alternativas del ecosistema jquery, enfocándonos en manipulación dinámica del DOM y rendimiento.","jquery"
"Clase 12: compilación y linking paso a paso, incluye desafíos de código y un proyecto integrador final en CMake.","c++"
"todavia no me cierra como funciona programación orientada a objetos, hice un ejemplo copado pero se rompe con datos reales -- ver video de youtube que recomendó un compañero sobre programación orientada a objetos","php"
"¿Vale la pena migrar a Qt en 2026? Repasamos ventajas, desventajas y casos de uso reales para concurrencia con threads. Veremos también cómo se integra con Makefile en un pipeline de deploy real. Además incluimos un mini benchmark comparando referencias contra el enfoque tradicional.","c++"
"Aprendé a construir aplicaciones reales de android combinando Jetpack Compose con buenas prácticas de Fragments. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de publicación en Google Play.","android"
"Módulo 3: Aprende a dominar list comprehension en Celery desde cero, con proyectos prácticos aplicados a desarrollo de APIs con FastAPI.","python"
"Una guía práctica sobre animaciones y efectos usando jQuery Mobile, con ejemplos de código y errores comunes a evitar.","jquery"
"Guía rápida: cómo implementar responsive design en Bulma en menos de 10 minutos. Este enfoque también aplica si estás trabajando con Lighthouse.","html"
"Flexbox expone una API que facilita el uso de formularios, siempre que el entorno esté configurado con Chrome DevTools. Consulte la referencia oficial para más detalles sobre la configuración de Chrome DevTools.","html"
"Paso 1: instalar Lighthouse. Paso 2: configurar Tailwind CSS. Paso 3: probar SEO on-page con un ejemplo mínimo.","html"
"La clase principal de Spring MVC implementa genéricos internamente para optimizar el ciclo de vida del componente. Consulte la referencia oficial para más detalles sobre la configuración de Maven.","java"
"En este post analizamos las novedades de Flexbox y cómo afecta a los proyectos de html en producción. Además incluimos un mini benchmark comparando SEO on-page contra el enfoque tradicional.","html"
"todavia no me cierra como funciona excepciones checked, hice un ejemplo copado pero se rompe con datos reales","java"
"Curso intensivo de html: dominá Bootstrap y meta tags en pocas semanas, con ejercicios evaluados automáticamente.","html"
"Paso 1: instalar Chrome DevTools. Paso 2: configurar Flexbox. Paso 3: probar atributos ARIA con un ejemplo mínimo.","html"
"apunte: el ciclo de vida en android es re confuso, preguntarle al profe en la próxima clase","android"
"La funcionalidad generadores en NumPy permite declarar componentes sin necesidad de configuración adicional. Consulte la referencia oficial para más detalles sobre la configuración de Jupyter Notebook.","python"
"Paso 1: instalar IntelliJ IDEA. Paso 2: configurar Spring Data JPA. Paso 3: probar el patrón singleton con un ejemplo mínimo. Recordá revisar la documentación oficial antes de llevar esto a producción. Este enfoque también aplica si estás trabajando con Gradle.","java"
"¿Vale la pena migrar a Composer en 2026? Repasamos ventajas, desventajas y casos de uso reales para manejo de sesiones. Veremos también cómo se integra con phpMyAdmin en un pipeline de deploy real.","php"
"Hoy vamos a explorar dataclasses en python, un tema que genera muchas dudas entre desarrolladores junior.","python"
"Paso 1: instalar dotnet CLI. Paso 2: configurar ASP.NET Core. Paso 3: probar async/await con un ejemplo mínimo.","c#"
"Paso 1: instalar Composer. Paso 2: configurar CodeIgniter. Paso 3: probar el autoloading con un ejemplo mínimo.","php"
"Comparamos Composer contra otras alternativas del ecosistema php, enfocándonos en APIs RESTful y rendimiento. Además incluimos un mini benchmark comparando closures contra el enfoque tradicional.","php"
"Hoy vamos a explorar Fragments en android, un tema que genera muchas dudas entre desarrolladores junior.","android"
"Paso 1: instalar Jupyter Notebook. Paso 2: configurar Django. Paso 3: probar generadores con un ejemplo mínimo. Este enfoque también aplica si estás trabajando con Poetry.","python"
"pendiente: terminar el tp de android usando Kotlin Coroutines, me falta la parte de layouts XML -- ver video de youtube que recomendó un compañero sobre layouts XML","android"
"Comparamos LiveData contra otras alternativas del ecosistema android, enfocándonos en diseño de interfaces con Compose y rendimiento. Además incluimos un mini benchmark comparando layouts XML contra el enfoque tradicional.","android"
"Clase 7: procesamiento de datos con NumPy paso a paso, incluye desafíos de código y un proyecto integrador final en Django. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de procesamiento de datos con NumPy.","python"
"En este post analizamos las novedades de Retrofit y cómo afecta a los proyectos de android en producción.","android"
"Hoy vamos a explorar middlewares en php, un tema que genera muchas dudas entre desarrolladores junior. Veremos también cómo se integra con Artisan CLI en un pipeline de deploy real.","php"
"me tira error raro con Symfony, creo que es tema de versiones de Composer, googlear despues","php"
"Tutorial paso a paso para configurar phpMyAdmin y empezar a trabajar con Composer en php. Recordá revisar la documentación oficial antes de llevar esto a producción. Este enfoque también aplica si estás trabajando con PHPUnit.","php"
"¿Vale la pena migrar a Hibernate en 2026? Repasamos ventajas, desventajas y casos de uso reales para seguridad con Spring Security. Veremos también cómo se integra con Gradle en un pipeline de deploy real.","java"
"repasar PDO para el parcial de php, no entendí bien el ejemplo de la clase -- ver video de youtube que recomendó un compañero sobre PDO","php"
"Nota: al utilizar SEO on-page en html, se recomienda validar los tipos de entrada antes de invocar el método principal.","html"
"Módulo 10: Aprende a dominar polimorfismo en JUnit desde cero, con proyectos prácticos aplicados a despliegue en contenedores. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de despliegue en contenedores.","java"
"Hoy vamos a explorar formularios en html, un tema que genera muchas dudas entre desarrolladores junior. Veremos también cómo se integra con Chrome DevTools en un pipeline de deploy real. Además incluimos un mini benchmark comparando formularios contra el enfoque tradicional.","html"
"Módulo 3: Aprende a dominar smart pointers en CMake desde cero, con proyectos prácticos aplicados a gestión manual de memoria.","c++"
"Una guía práctica sobre publicación en Google Play usando Firebase, con ejemplos de código y errores comunes a evitar. Veremos también cómo se integra con Android Studio en un pipeline de deploy real.","android"
"Hoy vamos a explorar generadores en python, un tema que genera muchas dudas entre desarrolladores junior. Veremos también cómo se integra con conda en un pipeline de deploy real. Además incluimos un mini benchmark comparando generadores contra el enfoque tradicional.","python"
"Curso intensivo de php: dominá WordPress y traits en pocas semanas, con ejercicios evaluados automáticamente.","php"
"En este post analizamos las novedades de Jetpack Compose y cómo afecta a los proyectos de android en producción.","android"
"Aprendé a construir aplicaciones reales de javascript combinando Svelte con buenas prácticas de el spread operator.","javascript"
"En esta unidad profundizamos en testing unitario con JUnit utilizando Spring MVC, ideal para quienes ya conocen lo básico de java.","java"
"Paso 1: instalar NuGet. Paso 2: configurar ASP.NET Core. Paso 3: probar propiedades con un ejemplo mínimo. Este enfoque también aplica si estás trabajando con dotnet CLI.","c#"
"Cheat sheet de Eloquent ORM: los comandos y conceptos de programación orientada a objetos que más vas a usar en el día a día.","php"
"Angular expone una API que facilita el uso de el bundler webpack, siempre que el entorno esté configurado con yarn. Consulte la referencia oficial para más detalles sobre la configuración de yarn. Este comportamiento puede cambiar en versiones futuras de Angular, revisar el changelog.","javascript"
"no me anda atributos ARIA en Bulma, capaz que me falta instalar Chrome DevTools, revisar mañana","html"
"repasar traits para el parcial de php, no entendí bien el ejemplo de la clase","php"
"Hoy vamos a explorar excepciones checked en java, un tema que genera muchas dudas entre desarrolladores junior.","java"
"Clase 12: Entity Framework Core paso a paso, incluye desafíos de código y un proyecto integrador final en MVVM.","c#"
"¿Vale la pena migrar a CodeIgniter en 2026? Repasamos ventajas, desventajas y casos de uso reales para conexión a bases de datos con PDO. Veremos también cómo se integra con phpMyAdmin en un pipeline de deploy real. Además incluimos un mini benchmark comparando traits contra el enfoque tradicional.","php"
"La funcionalidad genéricos en Maven permite declarar componentes sin necesidad de configuración adicional. Consulte la referencia oficial para más detalles sobre la configuración de Eclipse.","java"
"Comparamos Pandas contra otras alternativas del ecosistema python, enfocándonos en procesamiento de datos con NumPy y rendimiento. Además incluimos un mini benchmark comparando entornos virtuales contra el enfoque tradicional.","python"
"Guía rápida: cómo implementar AJAX en Select2 en menos de 10 minutos. Recordá revisar la documentación oficial antes de llevar esto a producción.","jquery"
"Cheat sheet de .NET Core: los comandos y conceptos de el garbage collector que más vas a usar en el día a día. Recordá revisar la documentación oficial antes de llevar esto a producción.","c#"
"no me anda excepciones checked en Spring MVC, capaz que me falta instalar Gradle, revisar mañana","java"
"Cheat sheet de WPF: los comandos y conceptos de interfaces que más vas a usar en el día a día. Este enfoque también aplica si estás trabajando con Visual Studio.","c#"
"Guía rápida: cómo implementar middlewares en Symfony en menos de 10 minutos. Recordá revisar la documentación oficial antes de llevar esto a producción.","php"
"Paso 1: instalar VS Code. Paso 2: configurar Tailwind CSS. Paso 3: probar atributos ARIA con un ejemplo mínimo. Recordá revisar la documentación oficial antes de llevar esto a producción.","html"
"no me anda el AndroidManifest en Firebase, capaz que me falta instalar Android Studio, revisar mañana","android"
"¿Vale la pena migrar a Flexbox en 2026? Repasamos ventajas, desventajas y casos de uso reales para maquetación responsive.","html"
"me tira error raro con Retrofit, creo que es tema de versiones de ADB, googlear despues","android"
"Paso 1: instalar g++. Paso 2: configurar OpenCV. Paso 3: probar referencias con un ejemplo mínimo. Recordá revisar la documentación oficial antes de llevar esto a producción. Este enfoque también aplica si estás trabajando con GDB.","c++"
"Nota: al utilizar smart pointers en c++, se recomienda validar los tipos de entrada antes de invocar el método principal. Consulte la referencia oficial para más detalles sobre la configuración de g++. Este comportamiento puede cambiar en versiones futuras de Boost, revisar el changelog.","c++"
"Cheat sheet de Symfony: los comandos y conceptos de el autoloading que más vas a usar en el día a día.","php"
"Paso 1: instalar dotnet CLI. Paso 2: configurar Xamarin. Paso 3: probar interfaces con un ejemplo mínimo.","c#"
"repasar plugins para el parcial de jquery, no entendí bien el ejemplo de la clase -- ver video de youtube que recomendó un compañero sobre plugins","jquery"
"Guía rápida: cómo implementar templates en CMake en menos de 10 minutos. Recordá revisar la documentación oficial antes de llevar esto a producción. Este enfoque también aplica si estás trabajando con CMake.","c++"
"Tutorial paso a paso para configurar g++ y empezar a trabajar con OpenCV en c++. Este enfoque también aplica si estás trabajando con g++.","c++"
"tip del profe: usar NuGet para debuggear .NET Core, ahorra un montón de tiempo","c#"
"En este post analizamos las novedades de Celery y cómo afecta a los proyectos de python en producción. Veremos también cómo se integra con PyCharm en un pipeline de deploy real. Además incluimos un mini benchmark comparando decoradores contra el enfoque tradicional.","python"
"La funcionalidad el AndroidManifest en Android Studio permite declarar componentes sin necesidad de configuración adicional. Consulte la referencia oficial para más detalles sobre la configuración de ADB. Este comportamiento puede cambiar en versiones futuras de Android Studio, revisar el changelog.","android"
"me tira error raro con WordPress, creo que es tema de versiones de Composer, googlear despues -- ver video de youtube que recomendó un compañero sobre middlewares","php"
"Aprendé a construir aplicaciones reales de jquery combinando DataTables con buenas prácticas de selectores $().","jquery"
"Paso 1: instalar conda. Paso 2: configurar Pandas. Paso 3: probar entornos virtuales con un ejemplo mínimo. Este enfoque también aplica si estás trabajando con Poetry.","python"
"La funcionalidad namespaces en Boost permite declarar componentes sin necesidad de configuración adicional.","c++"
"La funcionalidad interfaces en Symfony permite declarar componentes sin necesidad de configuración adicional. Consulte la referencia oficial para más detalles sobre la configuración de XAMPP. Este comportamiento puede cambiar en versiones futuras de Symfony, revisar el changelog.","php"
"Comparamos DataTables contra otras alternativas del ecosistema jquery, enfocándonos en peticiones AJAX y rendimiento. Además incluimos un mini benchmark comparando selectores $() contra el enfoque tradicional.","jquery"
"Paso 1: instalar Chrome DevTools. Paso 2: configurar Select2. Paso 3: probar chaining de métodos con un ejemplo mínimo.","jquery"
"Módulo 11: Aprende a dominar Intents en Retrofit desde cero, con proyectos prácticos aplicados a manejo del ciclo de vida. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de manejo del ciclo de vida.","android"
"Módulo 8: Aprende a dominar selectores $() en Bootstrap con jQuery desde cero, con proyectos prácticos aplicados a validación de formularios. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de validación de formularios.","jquery"
"Curso intensivo de javascript: dominá Next.js y props en pocas semanas, con ejercicios evaluados automáticamente.","javascript"
"Este módulo documenta el uso correcto de el bundler webpack dentro del framework Vue, incluyendo parámetros opcionales. Este comportamiento puede cambiar en versiones futuras de Vue, revisar el changelog.","javascript"
"Nota: al utilizar manipulación del DOM en jquery, se recomienda validar los tipos de entrada antes de invocar el método principal. Consulte la referencia oficial para más detalles sobre la configuración de npm.","jquery"
"En esta unidad profundizamos en peticiones AJAX utilizando DataTables, ideal para quienes ya conocen lo básico de jquery.","jquery"
"me tira error raro con Express, creo que es tema de versiones de ESLint, googlear despues","javascript"
"Curso intensivo de jquery: dominá jQuery Mobile y chaining de métodos en pocas semanas, con ejercicios evaluados automáticamente. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de peticiones AJAX.","jquery"
"todavia no me cierra como funciona formularios, hice un ejemplo copado pero se rompe con datos reales","html"
"Guía rápida: cómo implementar delegados en WPF en menos de 10 minutos. Este enfoque también aplica si estás trabajando con NuGet.","c#"
"no me anda el garbage collector en JUnit, capaz que me falta instalar Tomcat, revisar mañana","java"
"Hoy vamos a explorar el método .ready() en jquery, un tema que genera muchas dudas entre desarrolladores junior.","jquery"
"Paso 1: instalar phpMyAdmin. Paso 2: configurar Symfony. Paso 3: probar closures con un ejemplo mínimo.","php"
"Aprendé a construir aplicaciones reales de javascript combinando Nest.js con buenas prácticas de el bundler webpack.","javascript"
"Referencia rápida de event handlers: sintaxis básica, ejemplos y errores comunes en jquery.","jquery"
"Este módulo documenta el uso correcto de hooks dentro del framework Vue, incluyendo parámetros opcionales.","javascript"
"Una guía práctica sobre manejo de sesiones usando Slim Framework, con ejemplos de código y errores comunes a evitar.","php"
"Cheat sheet de Angular: los comandos y conceptos de el bundler webpack que más vas a usar en el día a día. Recordá revisar la documentación oficial antes de llevar esto a producción.","javascript"
"Referencia rápida de records: sintaxis básica, ejemplos y errores comunes en c#. Recordá revisar la documentación oficial antes de llevar esto a producción.","c#"
"apunte: smart pointers en c++ es re confuso, preguntarle al profe en la próxima clase","c++"
"La funcionalidad useEffect en Node.js permite declarar componentes sin necesidad de configuración adicional. Consulte la referencia oficial para más detalles sobre la configuración de webpack.","javascript"
"tip del profe: usar VS Code para debuggear CSS Grid, ahorra un montón de tiempo","html"
"En esta unidad profundizamos en optimización del bundle utilizando Angular, ideal para quienes ya conocen lo básico de javascript.","javascript"
"En esta unidad profundizamos en cache de consultas utilizando Symfony, ideal para quienes ya conocen lo básico de php.","php"
"En este post analizamos las novedades de CMake y cómo afecta a los proyectos de c++ en producción. Veremos también cómo se integra con GDB en un pipeline de deploy real. Además incluimos un mini benchmark comparando la stack y el heap contra el enfoque tradicional.","c++"
"no me anda el GIL en Pandas, capaz que me falta instalar PyCharm, revisar mañana -- ver video de youtube que recomendó un compañero sobre el GIL","python"
"Nota: al utilizar streams en java, se recomienda validar los tipos de entrada antes de invocar el método principal. Consulte la referencia oficial para más detalles sobre la configuración de Tomcat.","java"
"Django expone una API que facilita el uso de decoradores, siempre que el entorno esté configurado con Jupyter Notebook. Este comportamiento puede cambiar en versiones futuras de Django, revisar el changelog.","python"
"Módulo 10: Aprende a dominar animate() en Select2 desde cero, con proyectos prácticos aplicados a animaciones y efectos.","jquery"
"Tutorial paso a paso para configurar webpack y empezar a trabajar con Nest.js en javascript. Recordá revisar la documentación oficial antes de llevar esto a producción.","javascript"
"tip del profe: usar GDB para debuggear STL, ahorra un montón de tiempo","c++"
"Guía rápida: cómo implementar Intents en ViewModel en menos de 10 minutos. Recordá revisar la documentación oficial antes de llevar esto a producción. Este enfoque también aplica si estás trabajando con ADB.","android"
"Paso 1: instalar phpMyAdmin. Paso 2: configurar Symfony. Paso 3: probar interfaces con un ejemplo mínimo.","php"
"La funcionalidad promesas en Svelte permite declarar componentes sin necesidad de configuración adicional. Consulte la referencia oficial para más detalles sobre la configuración de TypeScript.","javascript"
"SQLAlchemy expone una API que facilita el uso de list comprehension, siempre que el entorno esté configurado con conda.","python"
"Curso intensivo de html: dominá Tailwind CSS y responsive design en pocas semanas, con ejercicios evaluados automáticamente. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de diseño con Flexbox y Grid.","html"
"Módulo 8: Aprende a dominar destructuring en Express desde cero, con proyectos prácticos aplicados a autenticación con JWT.","javascript"
"La funcionalidad el garbage collector en WPF permite declarar componentes sin necesidad de configuración adicional. Consulte la referencia oficial para más detalles sobre la configuración de Visual Studio Code.","c#"
"Cheat sheet de Select2: los comandos y conceptos de manipulación del DOM que más vas a usar en el día a día. Recordá revisar la documentación oficial antes de llevar esto a producción.","jquery"
"no me anda anotaciones en Spring MVC, capaz que me falta instalar Docker, revisar mañana","java"
"me tira error raro con Jakarta EE, creo que es tema de versiones de Gradle, googlear despues","java"
"Módulo 6: Aprende a dominar templates en Qt desde cero, con proyectos prácticos aplicados a programación orientada a objetos. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de programación orientada a objetos.","c++"
"¿Vale la pena migrar a MVVM en 2026? Repasamos ventajas, desventajas y casos de uso reales para testing con xUnit.","c#"
"me tira error raro con Android Studio, creo que es tema de versiones de Firebase Console, googlear despues -- ver video de youtube que recomendó un compañero sobre Intents","android"
"Referencia rápida de chaining de métodos: sintaxis básica, ejemplos y errores comunes en jquery. Recordá revisar la documentación oficial antes de llevar esto a producción.","jquery"
".NET Core expone una API que facilita el uso de async/await, siempre que el entorno esté configurado con Visual Studio Code.","c#"
"Una guía práctica sobre estructuras de datos usando STL, con ejemplos de código y errores comunes a evitar. Veremos también cómo se integra con Visual Studio en un pipeline de deploy real.","c++"
"pendiente: terminar el tp de c++ usando OpenCV, me falta la parte de templates -- ver video de youtube que recomendó un compañero sobre templates","c++"
"Nota: al utilizar callbacks en javascript, se recomienda validar los tipos de entrada antes de invocar el método principal. Consulte la referencia oficial para más detalles sobre la configuración de webpack.","javascript"
"Cheat sheet de Kotlin Coroutines: los comandos y conceptos de RecyclerView que más vas a usar en el día a día.","android"
"Curso intensivo de python: dominá Celery y context managers en pocas semanas, con ejercicios evaluados automáticamente.","python"
"¿Vale la pena migrar a FastAPI en 2026? Repasamos ventajas, desventajas y casos de uso reales para web scraping. Veremos también cómo se integra con conda en un pipeline de deploy real.","python"
"Comparamos CodeIgniter contra otras alternativas del ecosistema php, enfocándonos en desarrollo de plugins de WordPress y rendimiento. Veremos también cómo se integra con XAMPP en un pipeline de deploy real.","php"
"Tutorial paso a paso para configurar Tomcat y empezar a trabajar con Maven en java. Este enfoque también aplica si estás trabajando con IntelliJ IDEA.","java"
"Comparamos Select2 contra otras alternativas del ecosistema jquery, enfocándonos en manipulación dinámica del DOM y rendimiento. Veremos también cómo se integra con CDN de jQuery en un pipeline de deploy real.","jquery"
"Paso 1: instalar Docker. Paso 2: configurar Maven. Paso 3: probar streams con un ejemplo mínimo. Recordá revisar la documentación oficial antes de llevar esto a producción.","java"
"no me anda el garbage collector en Entity Framework, capaz que me falta instalar NuGet, revisar mañana","c#"
"Referencia rápida de destructuring: sintaxis básica, ejemplos y errores comunes en javascript.","javascript"
"Módulo 3: Aprende a dominar Intents en Firebase desde cero, con proyectos prácticos aplicados a publicación en Google Play. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de publicación en Google Play.","android"
"Clase 8: desarrollo de APIs REST paso a paso, incluye desafíos de código y un proyecto integrador final en .NET Core.","c#"
"pendiente: terminar el tp de java usando Spring Data JPA, me falta la parte de polimorfismo","java"
"Aprendé a construir aplicaciones reales de php combinando Symfony con buenas prácticas de middlewares.","php"
"Este módulo documenta el uso correcto de interfaces dentro del framework Laravel, incluyendo parámetros opcionales. Este comportamiento puede cambiar en versiones futuras de Laravel, revisar el changelog.","php"
"Guía rápida: cómo implementar el spread operator en Express en menos de 10 minutos.","javascript"
"todavia no me cierra como funciona chaining de métodos, hice un ejemplo copado pero se rompe con datos reales","jquery"
"Tutorial paso a paso para configurar Valgrind y empezar a trabajar con Qt en c++. Recordá revisar la documentación oficial antes de llevar esto a producción.","c++"
"Módulo 11: Aprende a dominar el ciclo de vida en Firebase desde cero, con proyectos prácticos aplicados a persistencia local con Room. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de persistencia local con Room.","android"
"Clase 5: autenticación de usuarios paso a paso, incluye desafíos de código y un proyecto integrador final en Laravel.","php"
"Comparamos Jakarta EE contra otras alternativas del ecosistema java, enfocándonos en arquitectura de microservicios y rendimiento. Veremos también cómo se integra con Maven en un pipeline de deploy real. Además incluimos un mini benchmark comparando anotaciones contra el enfoque tradicional.","java"
"Una guía práctica sobre testing con xUnit usando Blazor, con ejemplos de código y errores comunes a evitar.","c#"
"Guía rápida: cómo implementar interfaces en Symfony en menos de 10 minutos.","php"
"Gradle expone una API que facilita el uso de interfaces funcionales, siempre que el entorno esté configurado con Eclipse. Consulte la referencia oficial para más detalles sobre la configuración de Eclipse.","java"
"Módulo 8: Aprende a dominar el DOM virtual en Angular desde cero, con proyectos prácticos aplicados a optimización del bundle.","javascript"
"Una guía práctica sobre animaciones y efectos usando jQuery UI, con ejemplos de código y errores comunes a evitar. Veremos también cómo se integra con CDN de jQuery en un pipeline de deploy real.","jquery"
"Paso 1: instalar ESLint. Paso 2: configurar React. Paso 3: probar callbacks con un ejemplo mínimo.","javascript"
"En este post analizamos las novedades de Entity Framework y cómo afecta a los proyectos de c# en producción.","c#"
"apunte: context managers en python es re confuso, preguntarle al profe en la próxima clase","python"
"Cheat sheet de JUnit: los comandos y conceptos de genéricos que más vas a usar en el día a día. Recordá revisar la documentación oficial antes de llevar esto a producción. Este enfoque también aplica si estás trabajando con IntelliJ IDEA.","java"
"Paso 1: instalar Lighthouse. Paso 2: configurar Bulma. Paso 3: probar formularios con un ejemplo mínimo.","html"
"Hoy vamos a explorar el patrón singleton en java, un tema que genera muchas dudas entre desarrolladores junior.","java"
"En esta unidad profundizamos en formularios accesibles utilizando Tailwind CSS, ideal para quienes ya conocen lo básico de html.","html"
"Referencia rápida de Fragments: sintaxis básica, ejemplos y errores comunes en android.","android"
"La clase principal de Flexbox implementa meta tags internamente para optimizar el ciclo de vida del componente.","html"
"Una guía práctica sobre manejo de estado usando Node.js, con ejemplos de código y errores comunes a evitar. Veremos también cómo se integra con webpack en un pipeline de deploy real.","javascript"
"La clase principal de Tailwind CSS implementa atributos ARIA internamente para optimizar el ciclo de vida del componente. Consulte la referencia oficial para más detalles sobre la configuración de Figma. Este comportamiento puede cambiar en versiones futuras de Tailwind CSS, revisar el changelog.","html"
"pendiente: terminar el tp de jquery usando Bootstrap con jQuery, me falta la parte de selectores $() -- ver video de youtube que recomendó un compañero sobre selectores $()","jquery"
"Este módulo documenta el uso correcto de permisos en runtime dentro del framework Firebase, incluyendo parámetros opcionales. Consulte la referencia oficial para más detalles sobre la configuración de Firebase Console.","android"
"Referencia rápida de el patrón singleton: sintaxis básica, ejemplos y errores comunes en java.","java"
"Tutorial paso a paso para configurar Visual Studio y empezar a trabajar con Boost en c++. Este enfoque también aplica si estás trabajando con Visual Studio.","c++"
"no me anda RecyclerView en Kotlin Coroutines, capaz que me falta instalar Gradle, revisar mañana","android"
"todavia no me cierra como funciona punteros, hice un ejemplo copado pero se rompe con datos reales","c++"
"Referencia rápida de animate(): sintaxis básica, ejemplos y errores comunes en jquery.","jquery"
"repasar Activities para el parcial de android, no entendí bien el ejemplo de la clase","android"
"apunte: el garbage collector en c# es re confuso, preguntarle al profe en la próxima clase -- ver video de youtube que recomendó un compañero sobre el garbage collector","c#"
"Paso 1: instalar pnpm. Paso 2: configurar Angular. Paso 3: probar el DOM virtual con un ejemplo mínimo. Recordá revisar la documentación oficial antes de llevar esto a producción. Este enfoque también aplica si estás trabajando con Babel.","javascript"
"La clase principal de FastAPI implementa entornos virtuales internamente para optimizar el ciclo de vida del componente. Consulte la referencia oficial para más detalles sobre la configuración de pip.","python"
"La funcionalidad formularios en Bootstrap permite declarar componentes sin necesidad de configuración adicional. Consulte la referencia oficial para más detalles sobre la configuración de VS Code.","html"
